MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TN,ug/L,610,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TN,ug/L,630,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TDN,ug/L,480,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TDN,ug/L,520,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,NH4,ug/L,16,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,NH4,ug/L,22,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,NO3,ug/L,14,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,TP,ug/L,59,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,TP,ug/L,60,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TP,ug/L,52,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TP,ug/L,57,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,PIM,mg/L,0.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,PIM,mg/L,1,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,POM,mg/L,0.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,POM,mg/L,1,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TSS,mg/L,1.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,TSS,mg/L,2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,MIC_tox,ug/L,0.06,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,MIC_tox,ug/L,0.09,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,CYL_tox,ug/L,0.02,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,ANA_tox,ug/L,0.24,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,ANA_tox,ug/L,0.28,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,SAX_tox,ug/L,0.006,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0.5,SAX_tox,ug/L,0.008,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,SECCHI,m,1.5,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,SECCHI,m,0.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,SECCHI,m,1.5,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,SECCHI,m,0.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,CHL_A_COR,ug/L,6.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,CHL_A_COR,ug/L,6.9,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,CHL_A_COR,ug/L,29.3,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,CHL_A_COR,ug/L,3.1,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,CHL_A_COR,ug/L,5.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,CHL_A_COR,ug/L,10.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,CHL_A_COR,ug/L,13.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,CHL_A_lab,ug/L,12.9,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,CHL_A_lab,ug/L,13,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,CHL_A_lab,ug/L,35.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,CHL_A_lab,ug/L,35.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,CHL_A_lab,ug/L,15.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,CHL_A_lab,ug/L,41.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,CHL_A_lab,ug/L,43.3,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,TN,ug/L,630,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,TN,ug/L,680,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,TN,ug/L,620,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,TN,ug/L,590,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,TN,ug/L,630,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,TN,ug/L,660,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,TDN,ug/L,350,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,NH4,ug/L,43,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,NH4,ug/L,45,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,NO3,ug/L,2,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,PHEO,ug/L,6.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,PHEO,ug/L,6.9,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,PHEO,ug/L,12.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,PHEO,ug/L,13,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,PHEO,ug/L,21,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,PHEO,ug/L,26.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,PHEO,ug/L,13.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,PHEO,ug/L,17.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,TP,ug/L,39,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,TP,ug/L,40,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,TP,ug/L,52,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,TP,ug/L,54,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,TP,ug/L,49,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,TP,ug/L,50,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,TP,ug/L,49,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,TP,ug/L,51,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,PIM,mg/L,2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,PIM,mg/L,2.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,PIM,mg/L,5,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,PIM,mg/L,5.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,PIM,mg/L,1,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,PIM,mg/L,1.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,PIM,mg/L,3.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,PIM,mg/L,3.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,POM,mg/L,2.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,POM,mg/L,2.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,POM,mg/L,7.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,POM,mg/L,8.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,POM,mg/L,2.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,POM,mg/L,6.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,TSS,mg/L,4.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0,TSS,mg/L,5,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,TSS,mg/L,12.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0,TSS,mg/L,14.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,TSS,mg/L,3.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0,TSS,mg/L,4,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,TSS,mg/L,9.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0,TSS,mg/L,10,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,MIC_tox,ug/L,0.035,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,MIC_tox,ug/L,0.053,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,MIC_tox,ug/L,0.063,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,MIC_tox,ug/L,0.088,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,MIC_tox,ug/L,0.101,NA
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,MIC_tox,ug/L,0.102,NA
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0.5,MIC_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0.5,MIC_tox,ug/L,0.023,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0.5,MIC_tox,ug/L,0.034,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0.5,MIC_tox,ug/L,0.061,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0.5,MIC_tox,ug/L,0.091,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,MIC_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,MIC_tox,ug/L,0.041,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,MIC_tox,ug/L,0.099,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,MIC_tox,ug/L,0.114,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,MIC_tox,ug/L,0.122,NA
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,MIC_tox,ug/L,0.215,NA
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,MIC_tox,ug/L,0.017,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,MIC_tox,ug/L,0.03,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,MIC_tox,ug/L,0.033,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,MIC_tox,ug/L,0.039,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,MIC_tox,ug/L,0.042,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,MIC_tox,ug/L,0.059,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1.2,2021-09-23,14:35:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 2.12,2021-09-23,15:30:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 3,2021-09-23,15:05:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 4.10,2021-09-23,13:30:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,CHL_A_COR,ug/L,2.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,CHL_A_COR,ug/L,2.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,CHL_A_lab,ug/L,4,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,CHL_A_lab,ug/L,4.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,0,PHEO,ug/L,3.3,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,CHL_A_COR,ug/L,2.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,CHL_A_COR,ug/L,2.9,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,CHL_A_lab,ug/L,4.1,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,CHL_A_lab,ug/L,4.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,PHEO,ug/L,3.1,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-09-23,10:48:00,0,13.6,PHEO,ug/L,3.3,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,SECCHI,m,1.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,CHL_A_COR,ug/L,5.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,CHL_A_COR,ug/L,8,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,CHL_A_lab,ug/L,29.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,CHL_A_lab,ug/L,30.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,TN,ug/L,560,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,PHEO,ug/L,49.1,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,PHEO,ug/L,51.5,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,TP,ug/L,35,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,TP,ug/L,37,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,PIM,mg/L,2,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,PIM,mg/L,2.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,POM,mg/L,4.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,POM,mg/L,4.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,TSS,mg/L,6.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0,TSS,mg/L,7,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0.5,MIC_tox,ug/L,0.065,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0.5,MIC_tox,ug/L,0.115,NA
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0.5,CYL_tox,ug/L,0.008,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 21,2021-10-03,10:00:00,0,0.5,CYL_tox,ug/L,0.011,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,SECCHI,m,1.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,DOC,mg/L,4.699999809,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,DOC,mg/L,4.800000191,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,DOC,mg/L,4.900000095,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,ALK,mg CaCO3/L,86,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,Cl,mg Cl/L,5.489999771,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,Cl,mg Cl/L,5.610000134,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,TN,ug/L,600,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,TN,ug/L,610,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,TN,ug/L,650,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TN,ug/L,610,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TN,ug/L,620,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TN,ug/L,630,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TDN,ug/L,450,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TDN,ug/L,490,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TDN,ug/L,530,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,NH4,ug/L,35,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,NH4,ug/L,36,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,NO3,ug/L,138,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,NO3,ug/L,149,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,TP,ug/L,52,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,TP,ug/L,53,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TP,ug/L,50,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TP,ug/L,52,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,PIM,mg/L,2.5,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,PIM,mg/L,2.7,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,POM,mg/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,POM,mg/L,0.3,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TSS,mg/L,2.5,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,TSS,mg/L,3,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,MIC_tox,ug/L,0.67,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,MIC_tox,ug/L,0.68,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,CYL_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,ANA_tox,ug/L,0.25,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,ANA_tox,ug/L,0.33,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0.5,SAX_tox,ug/L,0,Below detection limit
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,CHL_A_COR,ug/L,2.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,CHL_A_COR,ug/L,2.4,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,CHL_A_lab,ug/L,3.1,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,PHEO,ug/L,1.8,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,0,PHEO,ug/L,2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,CHL_A_COR,ug/L,2.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,CHL_A_COR,ug/L,2.6,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,CHL_A_lab,ug/L,3.2,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,CHL_A_lab,ug/L,3.3,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,PHEO,ug/L,1.5,NA
149,Lake of the Ozarks,Lake of the Ozarks 1,2021-10-07,11:45:00,0,13.8,PHEO,ug/L,2.4,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,SECCHI,m,0.52,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,DOC,mg/L,6.699999809,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,DOC,mg/L,6.800000191,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,ALK,mg CaCO3/L,67,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,Cl,mg Cl/L,6.9600000380000004,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,Cl,mg Cl/L,7.019999981,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,TN,ug/L,1980,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,TN,ug/L,2080,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,TN,ug/L,2170,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TN,ug/L,1820,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TN,ug/L,1830,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TN,ug/L,1870,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TN,ug/L,1980,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TN,ug/L,2010,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TN,ug/L,2180,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TDN,ug/L,1860,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TDN,ug/L,1870,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TDN,ug/L,2010,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,NH4,ug/L,133,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,NH4,ug/L,135,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,NO3,ug/L,14,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,NO3,ug/L,17,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,TP,ug/L,141,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,TP,ug/L,145,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,0,TP,ug/L,147,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TP,ug/L,145,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TP,ug/L,153,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,PIM,mg/L,2.2,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,PIM,mg/L,4.5,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,POM,mg/L,1.4,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,POM,mg/L,1.6,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TSS,mg/L,3.8,NA
150,Blind Pony,Blind Pony 1,2021-05-18,15:21:00,0,2,TSS,mg/L,5.9,NA
